Data_Publicacao,Manchete,Score_IA,Classificacao
2024-11-10 08:00:00,"Bitcoin rises above $80,000 for first time - Reuters",0.125,Positivo (Comprar)
2024-11-10 08:00:00,"Bitcoin hits $80,000 for the first time as crypto traders bask in Trump election victory - CNBC",0.25,Positivo (Comprar)
2024-11-10 08:00:00,"Bitcoin hits $80,000. Why Trump is boosting crypto - CNN",0.0,Neutro
2024-11-10 08:00:00,"Bitcoin tops $80,000 for first time as crypto continues to rally after Trump victory - Fortune",0.25,Positivo (Comprar)
2024-11-10 08:00:00,"Bitcoin tops record $80,000 as Trump nears sweep of US Congress - BBC",0.0,Neutro
2024-11-10 08:00:00,"Kiyosaki Aims To Own 100 Bitcoins By 2025: 'I Wish Bitcoin Was Back To $10 A Coin, But Wishing Has Never Made Poor People Richer' - Yahoo Finance",0.0667,Neutro
2024-11-11 08:00:00,"Bitcoin sets another record, crypto stocks soar as post-election rally continues: CNBC Crypto World - CNBC",0.0,Neutro
2024-11-11 08:00:00,"Bitcoin resumes its climb, briefly touching $90,000 in late afternoon trading - CNBC",0.1,Neutro
2024-11-11 08:00:00,Bitcoin Breaks Above $80K - Kaiko - Research,0.0,Neutro
2024-11-11 08:00:00,Bitcoin jumps to record as Trump's election turbocharges cryptocurrencies - Reuters,0.0,Neutro
2024-11-11 08:00:00,"Bitcoin breaks another record, up 20% in a week - Axios",0.0,Neutro
2024-11-11 08:00:00,Bitcoin hits record high after Trump’s decisive win - Los Angeles Times,0.48,Positivo (Comprar)
2024-11-11 08:00:00,"Oklahoma bets on bitcoin boom, Muskogee locals worry about noise from crypto mining - KOKH",0.0,Neutro
2024-11-11 08:00:00,Bitcoin surge triggers billions in losses for crypto short traders after Trump win - Reuters,0.4,Positivo (Comprar)
2024-11-11 08:00:00,"Bitcoin price tops $87,000 for first time amid ‘Trump pump’ - The Guardian",0.25,Positivo (Comprar)
2024-11-11 08:00:00,MicroStrategy’s $2 billion Bitcoin buy is largest since 2020 - Fortune,0.0,Neutro
2024-11-12 08:00:00,"Bitcoin neared $90,000 in a new record high. What to know about crypto’s post-election rally - AP News",0.1482,Positivo (Comprar)
2024-11-12 08:00:00,"Record-breaking bitcoin surges towards $90,000 on Trump boost - Reuters",0.0,Neutro
2024-11-12 08:00:00,Why is Trump’s election as US president prompting a Bitcoin surge? - Al Jazeera,0.0,Neutro
2024-11-12 08:00:00,How high could Bitcoin go after Trump’s post-election surge? - NBC News,0.16,Positivo (Comprar)
2024-11-13 08:00:00,Bitcoin overtakes silver as eighth-largest asset - Digital Watch Observatory,0.0,Neutro
2024-11-13 08:00:00,Bitcoin surges past $90K mark for first time - Axios,0.0,Neutro
2024-11-14 08:00:00,5 Key Things You Need to Know About Bitcoin - ETF Trends,0.0,Neutro
2024-11-14 08:00:00,Solidion Technology Announces Strategic Bitcoin Allocation for Corporate Treasury - PR Newswire,0.0,Neutro
2024-11-14 08:00:00,US hacker sentenced over Bitcoin heist worth billions - BBC,0.3,Positivo (Comprar)
2024-11-15 08:00:00,"Bhutan Cashes out $33.5B in Bitcoin, Still Holds $1.11B in BTC - Yahoo Finance",0.0,Neutro
2024-11-15 08:00:00,Bitcoin thief sentenced to 5 years in prison for stealing $1 billion in crypto - Fortune,0.0,Neutro
2024-11-15 08:00:00,"Bitcoin rises above $90,000 on Trump euphoria - Reuters",0.0,Neutro
2024-11-16 08:00:00,"'Bitcoin summer' blows in following Trump, GOP victories - NBC News",0.0,Neutro
2024-11-16 08:00:00,How high will Bitcoin go? Here’s what prediction markets say - Fortune,0.16,Positivo (Comprar)
2024-11-16 08:00:00,"Bitcoin Cycles, Entering 2025 - Ark Invest",0.0,Neutro
2024-11-17 08:00:00,Okung Launches Bitcoin Sports League After Salary Gamble Pays Off - Sportico.com,0.0,Neutro
2024-11-17 08:00:00,"Bitcoin Hits An All-Time High, But Nvidia Has Outperformed It Dramatically Over The Last Five Years - Yahoo Finance",0.08,Neutro
2024-11-18 08:00:00,Here's how to leverage the 0% capital gains bracket as the price of bitcoin surges - CNBC,0.0,Neutro
2024-11-18 08:00:00,"Four experts on when Bitcoin will reach $100,000 as path clears for $1m price - dlnews.com",0.0,Neutro
2024-11-18 08:00:00,Can I Buy a Bitcoin Spot ETF in The UK? - Morningstar Canada,0.0,Neutro
2024-11-18 08:00:00,Bitcoin Rebounds From Token’s Largest Retreat Since US Election - Bloomberg,0.0,Neutro
2024-11-19 08:00:00,"Bitcoin ETF options begin trading, ushering in a new way for investors to hedge their bitcoin exposure - CNBC",0.1364,Positivo (Comprar)
2024-11-19 08:00:00,"$4B Bitcoin to AI Data Center Project Eyed in Denton, Texas - GovTech",-0.1,Neutro
2024-11-19 08:00:00,Trump’s Win Sparks Big Gains in Bitcoin ETFs and an Influx of Cash; What’s Next? - Morningstar Canada,0.2667,Positivo (Comprar)
2024-11-19 08:00:00,Bitcoin has smashed records. Should you invest? | CNN Business - CNN,0.0,Neutro
2024-11-19 08:00:00,Bitcoin: Newport man says binned hard drive now worth £569m - BBC,0.0042,Neutro
2024-11-20 08:00:00,Biotechs go big for bitcoin: Trio of companies each plan to stash $1M as reserve - Fierce Biotech,0.0,Neutro
2024-11-20 08:00:00,"Arctic Bitcoin? Hilcorp, tech firm aim to test North Slope data center - Alaska Public Media",-0.1,Negativo (Vender)
2024-11-20 08:00:00,Why Does Bitcoin Keep Going Up? What's Behind the Surge to a New Record. - Barron's,-0.1318,Negativo (Vender)
2024-11-20 08:00:00,"Arctic Bitcoin? Hilcorp, tech firm aim to test North Slope data center - Alaska Beacon",-0.15,Negativo (Vender)
2024-11-20 08:00:00,"Bitcoin surges to record high near $95,000 - Reuters",0.13,Positivo (Comprar)
2024-11-20 08:00:00,Nobel Prize-winning economist says beware of the Bitcoin craze. He may be right | Opinion - Miami Herald,0.2857,Positivo (Comprar)
2024-11-20 08:00:00,"Robert Kennedy Jr. Says 'Most' Of His Wealth Is In Bitcoin, Is 'Committed' To The 'Currency of Freedom' - Yahoo Finance",0.5,Positivo (Comprar)
2024-11-20 08:00:00,University discloses bitcoin stake as currency reaches highs - The Emory Wheel,0.0,Neutro
2024-11-20 08:00:00,Bitcoin L2s - galaxy.com,0.0,Neutro
2024-11-21 08:00:00,$749 million ‘treasure hunt’: Crypto miner fights to retrieve Bitcoin fortune he claims was accidentally thrown in landfill - Fortune,0.0,Neutro
2024-11-21 08:00:00,Crypto is soaring after Trump’s election − but is it a good ethical investment? - The Conversation,0.45,Positivo (Comprar)
2024-11-21 08:00:00,"Bitcoin approaches $100,000 on optimism over Trump crypto plans - Reuters",0.0,Neutro
2024-11-21 08:00:00,"Bitcoin nears $100,000 as SEC chair Gary Gensler announces he will step down - Fortune",-0.1278,Negativo (Vender)
2024-11-21 08:00:00,MicroStrategy’s Magical Bitcoin Buying Machine Uses Some Wacky Math - WSJ,0.5,Positivo (Comprar)
2024-11-21 08:00:00,How a Government Laptop Used To Seize Stolen Bitcoin Ended Up at the Smithsonian - Artnet News,0.0,Neutro
2024-11-22 08:00:00,I hear bitcoin is supposed to be good now. Is it a new bubble yet? – Attack of the 50 Foot Blockchain - davidgerard.co.uk,0.4182,Positivo (Comprar)
2024-11-22 08:00:00,"Bitcoin ticks closer to $100,000 in extended surge following US elections - AP News",0.0,Neutro
2024-11-22 08:00:00,The delusions behind a bitcoin strategic reserve - Financial Times,-0.2,Negativo (Vender)
2024-11-22 08:00:00,Bitcoin versus Gold: The heavyweights duel | Insights | Bloomberg Professional Services - Bloomberg,0.1,Neutro
2024-11-22 08:00:00,Why Newmarket Capital CEO Andrew Hohns is fusing loans with bitcoin - CNBC,0.0,Neutro
2024-11-22 08:00:00,"Bitcoin at record highs, sets sights on $100,000 - Reuters",0.0,Neutro
2024-11-22 08:00:00,"Bitcoin ETFs Shatter Records, Surpassing $100 Billion in Assets as Crypto Price Soars Towards $100K - Yahoo Finance",0.0,Neutro
2024-11-24 08:00:00,"With bitcoin ticking closer to $100,000, here’s a refresher on cryptocurrency - Los Angeles Times",0.0,Neutro
2024-11-24 08:00:00,Lutnick’s Cantor in talks with Tether about $2 billion Bitcoin lending project - Fortune,0.0,Neutro
2024-11-25 08:00:00,"As bitcoin’s price and energy demand surge, Texas requires some miners to register with utility commission - Utility Dive",0.0,Neutro
2024-11-25 08:00:00,Video platform Rumble plans to buy up to $20 million in bitcoin in new treasury strategy - CNBC,0.1364,Positivo (Comprar)
2024-11-25 08:00:00,Rumble Announces Bitcoin Treasury Strategy - Rumble,0.0,Neutro
2024-11-25 08:00:00,Ether: Why the second largest cryptocurrency can't keep up with bitcoin - Axios,0.0,Neutro
2024-11-25 08:00:00,How El Salvador Became Latin America’s Comeback Story - VanEck,0.0,Neutro
2024-11-25 08:00:00,How to buy Bitcoin: the 3 best ways - Yahoo Finance,1.0,Positivo (Comprar)
2024-11-25 08:00:00,"Bitcoin's march to $100,000 stalls. Here's what's keeping it below the milestone - CNBC",0.0,Neutro
2024-11-25 08:00:00,Wall Street launches new ways to bet on bitcoin - CNBC,0.1364,Positivo (Comprar)
2024-11-25 08:00:00,10 crypto tokens that are rising alongside bitcoin - Yahoo Finance UK,0.0,Neutro
2024-11-25 08:00:00,"MicroStrategy spends $5.4 billion buying another 55,000 bitcoins, shares slide - Yahoo Finance",0.0,Neutro
2024-11-26 08:00:00,"Bitcoin slides toward $90,000 as price moves back after postelection rally - CNBC",0.0,Neutro
2024-11-26 08:00:00,"Bitcoin tumbles after failing to break $100,000—but expert says ‘round number’ pullbacks are normal - Fortune",-0.025,Neutro
2024-11-26 08:00:00,What’s Flying Higher Than Bitcoin? The Software Company Buying Up Bitcoin - WSJ,0.25,Positivo (Comprar)
2024-11-26 08:00:00,"EXCLUSIVE: Tim Draper Predicts Bitcoin To Reach $120K By End Of 2024, $250K In 2025 - Yahoo Finance",0.0,Neutro
2024-11-26 08:00:00,The Crypto Plot Against America’s Gold Reserves - The American Prospect,0.0,Neutro
2024-11-26 08:00:00,"Bitcoin Is Surging, and the IRS Is Watching Closer Than Ever - WSJ",0.0,Neutro
2024-11-26 08:00:00,Remembering John McAfee's Bullish Bitcoin Price Bet As We Near $100K Milestone - Bitcoin Magazine,0.1,Neutro
2024-11-26 08:00:00,"Pantera Bitcoin Fund Hits 1,000x - panteracapital.com",0.0,Neutro
2024-11-27 08:00:00,Bitcoin’s price has surged since Trump’s election – here’s why - The Conversation,0.0,Neutro
2024-11-28 08:00:00,"The Energy Debate: How Bitcoin Mining, Blockchain, and Cryptocurrency Shape Our Carbon Future - CarbonCredits.com",0.0,Neutro
2024-12-03 08:00:00,Bitcoin and Ethereum's Relationship Is Doing Something Not Seen Since April 2021 -- It Could Trigger a Big Move for the World's Second-Largest Cryptocurrency - Yahoo Finance,0.0,Neutro
2024-12-04 08:00:00,"Bitcoin hits $100,000 for the first time. 3 things to know about an incredible ride - NPR",0.575,Positivo (Comprar)
2024-12-04 08:00:00,"Bitcoin surges above $100,000 for the first time as Trump picks pro-crypto SEC chair | CNN Business - CNN",0.05,Neutro
2024-12-04 08:00:00,"Bitcoin falls below $100,000 after reaching the milestone level for the first time - CNBC",0.25,Positivo (Comprar)
2024-12-04 08:00:00,"Bitcoin price tops $100,000 for first time as Trump win fuels crypto fever - The Guardian",0.525,Positivo (Comprar)
2024-12-04 08:00:00,Bitcoin’s Rising Popularity in Finance: Is It the Future of Money? - Forvis Mazars US,0.0,Neutro
2024-12-04 08:00:00,"Bitcoin price hits $100,000 for the first time - NBC News",0.25,Positivo (Comprar)
2024-12-04 08:00:00,"Bitcoin Hits a Milestone: $100,000 (Published 2024) - The New York Times",0.1364,Positivo (Comprar)
2024-12-05 08:00:00,"Trump claims credit for bitcoin hitting $100,000 as pro-crypto administration takes shape with SEC pick - NBC News",-0.1,Neutro
2024-12-05 08:00:00,"What Fed chief Powell said about crypto that may have aided bitcoin's rally to $100,000 - CNBC",0.0,Neutro
2024-12-05 08:00:00,"The road to $100,000 — What's behind bitcoin's storied 2024 run - CNBC",-0.4,Negativo (Vender)
2024-12-05 08:00:00,Bitcoin spikes on news of a crypto-friendly appointment by Trump - PBS,0.0,Neutro
2024-12-05 08:00:00,"Bitcoin tops $100,000 after Trump picks crypto-friendly SEC chair - Al Jazeera",-0.1,Neutro
2024-12-05 08:00:00,"Bitcoin has surpassed the $100,000 mark as the post-election rally continues. What’s next? - AP News",0.0,Neutro
2024-12-05 08:00:00,"Bitcoin soars above $103,000 in record-smashing run - Fortune",0.0,Neutro
2024-12-05 08:00:00,"Experts react to bitcoin's $100,000 milestone - Reuters",0.0,Neutro
2024-12-05 08:00:00,Dallas College Leads With Innovative Bitcoin Mining Training and Certification Program - Dallas College,0.5,Positivo (Comprar)
2024-12-05 08:00:00,"Fed Chair Powell: Bitcoin Is 'Like Gold, It's Just Virtual And Digital' - Yahoo Finance",0.0,Neutro
2024-12-05 08:00:00,"Bitcoin Hits $100,000, Lifted by Hopes of a Crypto-Friendly Washington - WSJ",0.0,Neutro
2024-12-05 08:00:00,"Bitcoin Values Just Surpassed $100,000. Here Are 5 Things to Know - AARP",0.0,Neutro
2024-12-05 08:00:00,Bitcoin vs. 1-ounce gold bars: What's the better investment for 2025? - CBS News,0.5,Positivo (Comprar)
2024-12-05 08:00:00,"Bitcoin price reaches $100,000 mark for first time ever - CBS News",0.25,Positivo (Comprar)
2024-12-05 08:00:00,"Bitcoin storms above $100,000 as Trump 2.0 fuels crypto euphoria - Reuters",0.0,Neutro
2024-12-05 08:00:00,"Bitcoin hits $100,000: what next for the booming cryptocurrency? - BBC",0.0,Neutro
2024-12-06 08:00:00,Should Bitcoin Be in Your Retirement Portfolio? Why a Little Wouldn’t Hurt. - Barron's,-0.1875,Negativo (Vender)
2024-12-06 08:00:00,"Bitcoin hit $100,000 this week—here's how much money you'd have now if you invested $1,000 in it 10 years ago - CNBC",0.2,Positivo (Comprar)
2024-12-06 08:00:00,The case for a strategic Bitcoin reserve - Fortune,0.0,Neutro
2024-12-06 08:00:00,"Bitcoin’s tortuous path to the top: From zero to $100,000 in 16 years - EL PAÍS English",0.25,Positivo (Comprar)
2024-12-06 08:00:00,Bitcoin miners diversify into AI to sustain profitability - RSM US,0.0,Neutro
2024-12-06 08:00:00,Why bitcoin is booming - Vox,0.0,Neutro
2024-12-06 08:00:00,"FOMO as Bitcoin price surges past $100,000: Is it too late to invest in cryptocurrency? - USA Today",-0.275,Negativo (Vender)
2024-12-06 08:00:00,Chile rejects Bitcoin for national reserves - Digital Watch Observatory,0.0,Neutro
2024-12-07 08:00:00,Bitcoin valuation: Transactional demand versus speculative bubble - CEPR,0.0,Neutro
2024-12-09 08:00:00,A Bitcoin Reserve Could Be the Biggest Crypto Scam Yet - Bloomberg,0.0,Neutro
2024-12-10 08:00:00,"ETFs holding bitcoin are now the crypto's largest holders, surpassing creator Satoshi Nakamoto - CNBC",0.0,Neutro
2024-12-10 08:00:00,What You’d Have Made Off A Single Bitcoin If You Invested 5 Years Ago - Yahoo Finance,-0.0714,Neutro
2024-12-10 08:00:00,Bitcoin And AI: A Path Forward - Forbes,0.0,Neutro
2024-12-10 08:00:00,Microsoft shareholders vote down bitcoin investment proposal - Axios,-0.1556,Negativo (Vender)
2024-12-10 08:00:00,Bitcoin Rises. MicroStrategy Buys $2.1 Billion of the Crypto as Spending Spree Continues. - Barron's,0.0,Neutro
2024-12-10 08:00:00,What to Expect from Bitcoin in 2025 - Morningstar Canada,0.0,Neutro
2024-12-10 08:00:00,Michael Saylor's case for Microsoft buying bitcoin gets rejected by shareholders - CNBC,0.0,Neutro
2024-12-10 08:00:00,Behind Bitcoin’s Rally Is a Simple Fact: Supplies Are Limited - WSJ,-0.1571,Negativo (Vender)
2024-12-10 08:00:00,Has bitcoin's limited supply driven its rally? Experts weigh in - abcnews.com,-0.0714,Neutro
2024-12-11 08:00:00,"Should You Buy Bitcoin While It's Under $100,000? The Answer Might Surprise You. - Yahoo Finance",0.0,Neutro
2024-12-11 08:00:00,Bitcoin ETFs: Why iShares Bitcoin Trust Is the Big Winner - Barron's,0.0,Neutro
2024-12-12 08:00:00,Will Bitcoin and Data Centers Soon Heat Your Home? - Architectural Digest,0.0,Neutro
2024-12-12 08:00:00,Billionaire Ray Dalio encourages investors to embrace bitcoin over debt assets - Yahoo Finance,0.0,Neutro
2024-12-12 08:00:00,BlackRock recommends investing no more than 2% of your portfolio in Bitcoin - Fortune,-0.25,Negativo (Vender)
2024-12-12 08:00:00,Texas House introduces bill to establish a strategic bitcoin reserve - CNBC,0.0,Neutro
2024-12-12 08:00:00,What to Know About Leverage and Bitcoin's Meteoric Rise - Kiplinger,0.0,Neutro
2024-12-12 08:00:00,Bitcoin is up by 138% this year. It is a nonsense-free rally - The Economist,0.0,Neutro
2024-12-12 08:00:00,BlackRock recommends bitcoin portfolio weighting of up to 2% for interested investors - Reuters,0.25,Positivo (Comprar)
2024-12-12 08:00:00,The Other Bitcoin Boom: Crypto Mining in Russia’s Shadow Territories - Royal United Services Institute,-0.125,Negativo (Vender)
2024-12-12 08:00:00,Spotlight on Bitcoin ETFs - Empower,0.0,Neutro
2024-12-12 08:00:00,"TANSTAAFSBR, or, There Ain’t No Such Thing as a Free Strategic Bitcoin Reserve - Cato Institute",0.2,Positivo (Comprar)
2024-12-13 08:00:00,Bitcoin proxy MicroStrategy to join the Nasdaq 100 and heavily traded 'QQQ' ETF - CNBC,-0.2,Negativo (Vender)
2024-12-13 08:00:00,"Singapore’s Bumpy Bitcoin Ride Is Paying Off, for Now - Bloomberg",0.0,Neutro
2024-12-13 08:00:00,Why bitcoin surged to $100K US after Trump's election and where it goes now - CBC,0.0,Neutro
2024-12-13 08:00:00,What to Expect From Bitcoin in 2025 - Morningstar,0.0,Neutro
2024-12-13 08:00:00,Bitcoin vs Bitcoin Cash: Understanding the key differences and similarities between the two versions of BTC - San Mateo Daily Journal,0.0,Neutro
2024-12-15 08:00:00,Microsoft Just Made a Momentous Decision About Bitcoin That Could Dramatically Affect Your Ability to Become a Crypto Millionaire - Yahoo Finance,0.0,Neutro
2024-12-15 08:00:00,These Five Wall Street Titans Thought Bitcoin Was a Fad. Here’s What They Say Now. - WSJ,0.0,Neutro
2024-12-16 08:00:00,"Bitcoin jumps to new record high of more than $106,000 - BBC",0.2655,Positivo (Comprar)
2024-12-16 08:00:00,Can Bitcoin's Market Cap Skyrocket to $10 Trillion in a Decade? - Yahoo Finance,0.0,Neutro
2024-12-16 08:00:00,"Bitcoin reaches new all-time high of $107,000 after Trump confirms plans for Bitcoin reserve - Fortune",0.1482,Positivo (Comprar)
2024-12-16 08:00:00,"From $45,000 to $500,000, here's the bull and bear case for bitcoin in 2025 - markets.businessinsider.com",0.0,Neutro
